CodeSection,count,coverage_pct
62.1-194,2,99.87277758690146
2.2-3115,2,99.87299712514668
14-185,2,99.87321666339189
46.2-1048,2,99.87343620163709
52-8.4:2,2,99.87365573988231
192.-303.3,2,99.87387527812751
18.2-268-3,2,99.87409481637272
8-127,2,99.87431435461794
2026-04-22 00:00:00,2,99.87453389286314
2026-03-02 00:00:00,2,99.87475343110835
2026-04-01 00:00:00,2,99.87497296935356
29.1-733.6,2,99.87519250759877
5-534,2,99.87541204584397
31-10(33.2-802),2,99.87563158408919
18.2-374.3.B,2,99.8758511223344
18.2-504,2,99.8760706605796
6-166,2,99.87629019882482
2026-05-11 00:00:00,2,99.87650973707002
3.1-796.122,2,99.87672927531523
"18.2-193(1,C)",2,99.87694881356043
46.2-1508,2,99.87716835180565
38-3/1-9,2,99.87738789005085
58.1-1017.4,2,99.87760742829606
42.7,2,99.87782696654128
5-51,2,99.87804650478648
46.2-1078.1A,2,99.87826604303169
18.2-403.1,2,99.8784855812769
USBC 108.1,2,99.87870511952211
USBC 114.1,2,99.87892465776731
50-73,2,99.87914419601253
19.2-360,2,99.87936373425774
19.2-152.8,2,99.87958327250294
3.2-6508,2,99.87980281074816
78.2-6-146,2,99.88002234899336
18.2-268.2,2,99.88024188723857
60.2-627,2,99.88046142548377
18.2-36.1(B),2,99.88068096372899
21-1/46.2-910,2,99.8809005019742
14.5-4,2,99.8811200402194
23-43.2,2,99.88133957846462
18.2-42.1,2,99.88155911670982
16.1-253.2(A),2,99.88177865495503
18.2-48(I),2,99.88199819320025
18.2-477.1,2,99.88221773144545
14-27,2,99.88243726969066
19.2-215.7,1,99.88254703881326
3.2-6519,1,99.88265680793587
16.1-285..1,1,99.88276657705848
21-1/46.2-838,1,99.88287634618108
19.2-306`,1,99.88298611530368
18.2-327.1,1,99.88309588442628
29-17 (C),1,99.88320565354888
21-1/46.2-1156,1,99.8833154226715
12-43.2,1,99.8834251917941
19.32-306,1,99.8835349609167
21-1/46.2-1013,1,99.88364473003931
21-1/18.2-308.2,1,99.88375449916191
21-/46.2-613,1,99.88386426828451
"18.2-137 (B,I)",1,99.88397403740713
19.2-358 E,1,99.88408380652973
25-163,1,99.88419357565233
23-22/18.2-388,1,99.88430334477493
46.2-1539,1,99.88441311389754
A. 18.2-102,1,99.88452288302014
21-1/46.2-890,1,99.88463265214274
21-1/46.2-921.1,1,99.88474242126536
21-1/46.2-1107,1,99.88485219038796
46.2-612.1,1,99.88496195951056
29.17,1,99.88507172863316
18.2-308.2 (A),1,99.88518149775577
25-41,1,99.88529126687837
25-218(10),1,99.88540103600099
39.5-3,1,99.88551080512359
5-202,1,99.88562057424619
23-10/18.2-415,1,99.88573034336879
21-1/46.2-860,1,99.8858401124914
17.1-43,1,99.885949881614
18.2-479(B),1,99.88605965073661
18.2-187,1,99.88616941985921
45.2-856,1,99.88627918898182
22-64,1,99.88638895810442
22-10,1,99.88649872722702
22-37,1,99.88660849634962
3.2-6540.1 (D),1,99.88671826547223
33.1-345,1,99.88682803459484
18.2-126(A),1,99.88693780371744
46.2-391(D)(2),1,99.88704757284005
A46.2-1095,1,99.88715734196265
"18.2-67.2 (A,1)",1,99.88726711108525
20-61,1,99.88737688020785
18.2-535,1,99.88748664933047
2026-12-25 00:00:00,1,99.88759641845307
2026-12-16 00:00:00,1,99.88770618757567
519.2-306,1,99.88781595669828
19.2-21,1,99.88792572582088
18.2-4569(5),1,99.88803549494348
18.2-67.1(A),1,99.8881452640661
10-32,1,99.8882550331887
33.2-210,1,99.8883648023113
2021-04 7-4,1,99.8884745714339
30-41-2,1,99.8885843405565
62-82,1,99.88869410967911
30-85-24.55,1,99.88880387880171
12-54.1,1,99.88891364792433
16.1-269.4,1,99.88902341704693
18.2-186.2,1,99.88913318616953
18.2-248 (E1),1,99.88924295529213
32-250.22,1,99.88935272441474
49CFR391.45,1,99.88946249353734
29.-521,1,99.88957226265995
13-239.1,1,99.88968203178256
65-8,1,99.88979180090516
74-216,1,99.88990157002776
46.2-1601,1,99.89001133915036
18.1-212,1,99.89012110827296
52-260,1,99.89023087739558
24-7301,1,99.89034064651818
106-383,1,99.89045041564079
18.2-287.4(I),1,99.89056018476339
22-2 18.2-266,1,99.89066995388599
2026-10-09 00:00:00,1,99.89077972300859
13-95,1,99.8908894921312
18.2-281,1,99.89099926125381
99VCC999.049,1,99.89110903037641
11-52,1,99.89121879949901
54-33 (18.2-388,1,99.89132856862162
396.7,1,99.89143833774422
46.2-1109,1,99.89154810686682
118.2-427,1,99.89165787598944
10-211,1,99.89176764511204
18.2-361.01(B),1,99.89187741423464
"18.2-67.3(A,4,A",1,99.89198718335724
18.2-56.1(A1),1,99.89209695247985
18.2-108.1(A),1,99.89220672160245
18.2-198,1,99.89231649072505
46.2.-341.21,1,99.89242625984767
10-81,1,99.89253602897027
15-36,1,99.89264579809287
14-28,1,99.89275556721547
4VAC5-30-290,1,99.89286533633808
46.2-105.1,1,99.89297510546068
9.1-1104,1,99.8930848745833
18.2-61A.II,1,99.8931946437059
18.2-456.6,1,99.8933044128285
46.2-8611,1,99.8934141819511
19.2-036,1,99.8935239510737
22,1,99.8936337201963
318.2-53.1,1,99.89374348931892
58.1-4017,1,99.89385325844152
18.2-270.2,1,99.89396302756413
18.2-46O,1,99.89407279668673
18.2-308 (A),1,99.89418256580933
11.1A-18,1,99.89429233493193
54.1-704.1,1,99.89440210405454
2026-04-19 00:00:00,1,99.89451187317715
3.2-6566,1,99.89462164229975
74-134,1,99.89473141142236
19.2-248,1,99.89484118054496
3.2-6540 1D),1,99.89495094966756
46.2-1602,1,99.89506071879016
9-26/304.1,1,99.89517048791278
9-26/304.2,1,99.89528025703538
9-26/304.6,1,99.89539002615798
3.2-6510,1,99.89549979528059
G 46.2-870,1,99.89560956440319
2021-07-7-4,1,99.89571933352579
19-22,1,99.8958291026484
14-91,1,99.89593887177101
14-121,1,99.89604864089361
19.23-132,1,99.89615841001621
18.2-248(C.1.),1,99.89626817913881
18.2-248(C.2.),1,99.89637794826142
46.2-612(3),1,99.89648771738402
4VAC15-350-60,1,99.89659748650664
A.46.2-391D,1,99.89670725562924
58-141,1,99.89681702475184
28.2-905,1,99.89692679387444
19.2-270,1,99.89703656299704
19.1-305,1,99.89714633211965
17-21,1,99.89725610124226
26-125,1,99.89736587036487
21-146.2-646,1,99.89747563948747
"46.2-391 (D,1)",1,99.89758540861007
A. 46.2-707,1,99.89769517773267
5.11.3,1,99.89780494685527
2.4.14,1,99.89791471597789
18.2-463,1,99.89802448510049
46.2-818.2B,1,99.8981342542231
18.2-67.2 A1B2,1,99.8982440233457
2026-06-10 00:00:00,1,99.8983537924683
58.1-3,1,99.8984635615909
2VAC5-321-30(B),1,99.8985733307135
4VAC15-90-231B,1,99.89868309983612
3.2-6587(A)(2),1,99.89879286895872
99VCC999.048,1,99.89890263808132
B.46.2-829,1,99.89901240720393
54.1-1115(B),1,99.89912217632653
21-1/46.2-656,1,99.89923194544913
23-22.1(4.1-308,1,99.89934171457175
18.2-58 (B)(2),1,99.89945148369435
46.2-81,1,99.89956125281695
46.2-395,1,99.89967102193955
54-122,1,99.89978079106216
18.2-23/18.2-58,1,99.89989056018476
46.2-612 (1),1,99.90000032930737
B 46.2-301,1,99.90011009842998
21-1/46.2-606,1,99.90021986755258
25.218(10),1,99.90032963667518
129.2-306,1,99.90043940579778
30-10,1,99.90054917492039
018.2-95,1,99.90065894404299
25-91,1,99.9007687131656
25-119,1,99.9008784822882
14.5-5,1,99.90098825141081
14.2-56,1,99.90109802053341
25-293.2,1,99.90120778965601
21-1/.46.2-1158,1,99.90131755877862
10.1-1424,1,99.90142732790123
318.2-456(A)(6),1,99.90153709702383
21-3,1,99.90164686614644
18.2-61(B)(2),1,99.90175663526904
18.2-248  (C),1,99.90186640439164
18.2-58.1(A),1,99.90197617351424
319.2-306,1,99.90208594263686
18.2-67.3(A.1),1,99.90219571175946
6-88 (3.2-6521),1,99.90230548088206
18.2-61(B<2),1,99.90241525000467
62-29,1,99.90252501912727
18.2-460 (B),1,99.90263478824987
4VAC15-430-190,1,99.90274455737247
18.2-465.1,1,99.90285432649509
3.2-6542.1,1,99.90296409561769
15.2-2286(A)(5),1,99.90307386474029
10-3-0613,1,99.9031836338629
3-2-0326,1,99.9032934029855
10-3-0300,1,99.9034031721081
3.1-796.68,1,99.90351294123072
10-3-0862,1,99.90362271035332
18.2-204,1,99.90373247947592
10-3-0859,1,99.90384224859852
4-3,1,99.90395201772112
18.2-45(5),1,99.90406178684373
6-3,1,99.90417155596634
18.2-101,1,99.90428132508895
18.2-248-01,1,99.90439109421155
A. 46.2-852,1,99.90450086333415
10-45 (A6),1,99.90461063245675
18.2-186.3(B)1,1,99.90472040157935
4VAC15-420-100,1,99.90483017070196
19.2-358(B),1,99.90493993982457
182-456,1,99.90504970894717
18.2-64.1,1,99.90515947806978
26-129,1,99.90526924719238
10-45(A)(6),1,99.90537901631498
18.2-456 (5),1,99.90548878543758
46-17,1,99.9055985545602
18.2-456 (A)(1),1,99.9057083236828
18.2-456(1)(6),1,99.9058180928054
10-45(A4),1,99.905927861928
46.-157,1,99.90603763105061
15.2-1209,1,99.90614740017321
46-208,1,99.90625716929581
58.1-4126,1,99.90636693841843
21-29 (B),1,99.90647670754103
5-36,1,99.90658647666363
SECTION 22-4,1,99.90669624578624
4-1,1,99.90680601490884
13-6(16),1,99.90691578403144
42-17,1,99.90702555315406
50-2,1,99.90713532227666
46.2-301(B),1,99.90724509139926
29.1-113,1,99.90735486052186
29.1-207,1,99.90746462964447
66-258,1,99.90757439876707
118-1,1,99.90768416788968
A 18.2-272,1,99.90779393701229
18.2-32/26,1,99.90790370613489
54-5,1,99.90801347525749
18.2-250(B),1,99.90812324438009
46.2-111(C),1,99.9082330135027
4VAC5-30-95,1,99.9083427826253
55.1-2839,1,99.90845255174791
99VCC999.065,1,99.90856232087052
99VCC999.143,1,99.90867208999312
B.18.2-90,1,99.90878185911572
5-83(A3),1,99.90889162823832
9-22.5(A),1,99.90900139736092
17-10,1,99.90911116648354
1-31(2)(A),1,99.90922093560614
15-6,1,99.90933070472875
58.1-4018.1(A),1,99.90944047385135
9-22,1,99.90955024297395
46-16.1,1,99.90966001209655
5-38(A)(3),1,99.90976978121917
6.2-1625,1,99.90987955034177
"CHPT 1,SEC 1-31",1,99.90998931946437
18.2-346.01(I),1,99.91009908858697
22-6,1,99.91020885770958
18.2-258.1(A),1,99.91031862683218
18.2-195(2),1,99.91042839595478
18.2-51.6(B),1,99.9105381650774
46.2-1017,1,99.9106479342
HCC-18-2-F,1,99.9107577033226
18.2-116,1,99.9108674724452
466.08,1,99.9109772415678
654.03,1,99.91108701069041
18.2-23B/95,1,99.91119677981303
63.2-522/18.-95,1,99.91130654893563
18.2-22/103,1,99.91141631805823
18.2-26/103,1,99.91152608718083
612.25,1,99.91163585630343
14-68,1,99.91174562542604
32.1-127.1:03,1,99.91185539454865
49CFR393.75,1,99.91196516367125
63.2-1509,1,99.91207493279386
86.13,1,99.91218470191646
4VAC15-370-70,1,99.91229447103906
18.2-516,1,99.91240424016166
4VAC15-330-60,1,99.91251400928427
28-36,1,99.91262377840688
26-126.1,1,99.91273354752948
29-8 (18.2-57),1,99.91284331665209
18.2-65,1,99.91295308577469
16-14(1001.3SFP,1,99.91306285489729
16-14,1,99.9131726240199
46.2-823,1,99.91328239314251
25-646,1,99.91339216226511
18.2-26/18.2-41,1,99.91350193138771
18.2-22/18.2-41,1,99.91361170051032
18-11,1,99.91372146963292
5-300,1,99.91383123875552
18.2-90/18.2-26,1,99.91394100787814
34-146,1,99.91405077700074
"18.2-456 (A,6)",1,99.91416054612334
23.1-225,1,99.91427031524594
18.2-26/18.2-31,1,99.91438008436855
16.1-11(A)(2),1,99.91448985349115
29.1-505,1,99.91459962261375
167-2,1,99.91470939173637
158-1,1,99.91481916085897
19.2-128  (C),1,99.91492892998157
418.2-172,1,99.91503869910417
54.1-4018.1,1,99.91514846822677
18.2-29/18.2-58,1,99.91525823734938
23-26(18.2-346),1,99.915368006472
"66-203, 66-8",1,99.9154777755946
23-7(18.2-460),1,99.9155875447172
23-43(18.2-119),1,99.9156973138398
18.2-22/18.5-58,1,99.9158070829624
18.2-257/18.2-2,1,99.915916852085
"18.2-250 (A,B)",1,99.91602662120762
99VCC999.045,1,99.91613639033022
4VAC20-890-25,1,99.91624615945283
4VAC20-890-40,1,99.91635592857543
18.2-29/18.2-48,1,99.91646569769803
18.2-26/18.2-48,1,99.91657546682063
F.46.2-1095,1,99.91668523594323
18.2-456 (A)(5),1,99.91679500506585
46.2-1050,1,99.91690477418845
2026-05-14 00:00:00,1,99.91701454331105
2026-05-22 00:00:00,1,99.91712431243366
46.2-818.2A(2),1,99.91723408155626
18.2-57.2 (B),1,99.91734385067886
154.2.060,1,99.91745361980148
154.2.063,1,99.91756338892408
17-7(18.2-388),1,99.91767315804668
15-7A,1,99.91778292716928
18.2-350,1,99.91789269629189
46.2-2099.48,1,99.91800246541449
5.45,1,99.9181122345371
4VAC15-40-300,1,99.91822200365971
4 VAC 15-90-70,1,99.91833177278231
29.1-749.2,1,99.91844154190491
4VAC15-430-50,1,99.91855131102751
2026-05-18 00:00:00,1,99.91866108015012
14-109,1,99.91877084927272
16.2-133.1,1,99.91888061839533
4.1-1100 CA1,1,99.91899038751794
28.2-710,1,99.91910015664054
18.2-308.4 (B),1,99.91920992576314
4VAC20-1250-30A,1,99.91931969488574
46.2-391.2,1,99.91942946400835
4VAC20-270.20,1,99.91953923313096
6-16.1B,1,99.91964900225356
21-7.1,1,99.91975877137617
25-171,1,99.91986854049877
18.2-248 (J),1,99.91997830962137
18.2-26/18.2-80,1,99.92008807874397
16.2-253,1,99.92019784786659
21-1/46.2-915.2,1,99.92030761698919
19.2-358.,1,99.9204173861118
3-36,1,99.9205271552344
22-11.1,1,99.920636924357
23-7A,1,99.9207466934796
18.2456,1,99.9208564626022
46.2-372,1,99.92096623172482
42-10,1,99.92107600084742
6.1-75,1,99.92118576997002
18.2-26/8.2-51,1,99.92129553909263
46.2-804.2,1,99.92140530821523
21-146.2-878,1,99.92151507733783
18.2-57 (A),1,99.92162484646045
29-5 (A),1,99.92173461558305
21-1/46.2-613(2,1,99.92184438470565
21-1/18.2-323.1,1,99.92195415382825
21.1/46.2-613(2,1,99.92206392295085
21.1/46.2-1158,1,99.92217369207346
18.2-33/18.2-32,1,99.92228346119606
19.2-327.1,1,99.92239323031868
46.2-1309,1,99.92250299944128
23-7.3/18.2-460,1,99.92261276856388
46.2.924,1,99.92272253768648
25-656,1,99.92283230680908
18.2-26/18.2-61,1,99.92294207593169
23-7(A),1,99.9230518450543
29-16,1,99.9231616141769
21-1/18.2-460(E,1,99.92327138329951
38-3/18.2-280,1,99.92338115242211
18.2-250 A (B),1,99.92349092154471
54.1-3466 (B),1,99.92360069066731
21-1/46.2-806,1,99.92371045978993
21-1-/46.2-301,1,99.92382022891253
54.1-3450,1,99.92392999803513
14-46,1,99.92403976715774
19.2-359 (E),1,99.92414953628034
14-44,1,99.92425930540294
14-45,1,99.92436907452554
23-32 A1,1,99.92447884364816
6-5E,1,99.92458861277076
21.1/46.2-802,1,99.92469838189336
21.1/18.2-266,1,99.92480815101597
21-1/46.2-1015,1,99.92491792013857
CON5035S9,1,99.92502768926117
23-54,1,99.92513745838379
28.2-225,1,99.92524722750639
18.2-36.1(A),1,99.92535699662899
2026-06-23 00:00:00,1,99.9254667657516
6-54,1,99.9255765348742
46.2-1068,1,99.9256863039968
9.1-145,1,99.92579607311941
53.1-203(8),1,99.92590584224202
2026-05-06 00:00:00,1,99.92601561136462
19/2-306,1,99.92612538048722
18.2-460 E,1,99.92623514960982
"18,2-57 (C)",1,99.92634491873243
18.2-67.1(A)III,1,99.92645468785503
46.2-828,1,99.92656445697764
18-91,1,99.92667422610025
46.2-828.1,1,99.92678399522285
19.2-158,1,99.92689376434545
\,1,99.92700353346805
7-49,1,99.92711330259066
24-18,1,99.92722307171327
21-186,1,99.92733284083587
21,1,99.92744260995848
18.2-391,1,99.92755237908108
118.2-456,1,99.92766214820368
18.2-96 & 104,1,99.92777191732628
18.2-234,1,99.9278816864489
46.2-819.2,1,99.9279914555715
2021-04-1-1,1,99.9281012246941
21-04-7-4,1,99.9282109938167
29.1-354,1,99.92832076293931
2021-04-7-4A2,1,99.92843053206191
2020-5-7-5B,1,99.92854030118451
2020-05-7-5,1,99.92865007030713
2020-05-2-6,1,99.92875983942973
18.2-91/18.2-26,1,99.92886960855233
8.2/8.3/503.1,1,99.92897937767493
18.2-387/22-2,1,99.92908914679754
53.1-203(2),1,99.92919891592014
46.2-666,1,99.92930868504276
F46.2-874,1,99.92941845416536
63.2-1712,1,99.92952822328796
53.1-205(5),1,99.92963799241056
54.5,1,99.92974776153316
18.2-456(1)(5),1,99.92985753065577
2026-04-10 00:00:00,1,99.92996729977838
54-7,1,99.93007706890099
3-30/3.2-6524,1,99.93018683802359
3-51/3.2-6521,1,99.93029660714619
3-46/3.2-6538,1,99.93040637626879
3.2-6530,1,99.9305161453914
38-161,1,99.930625914514
3-46,1,99.93073568363661
3-51,1,99.93084545275921
3-34,1,99.93095522188182
4VAC15-40-280,1,99.93106499100442
14-5.1,1,99.93117476012702
18.2-248.1/54.1-3466,1,99.93128452924962
46.2-1110,1,99.93139429837224
49CFR393.100,1,99.93150406749484
16-8,1,99.93161383661744
10-140,1,99.93172360574005
46.2-1083,1,99.93183337486265
19.2-267,1,99.93194314398525
46.2-464,1,99.93205291310787
50-61,1,99.93216268223047
53.1-204,1,99.93227245135307
46.2-2129,1,99.93238222047567
46.2-878.2:1,1,99.93249198959828
10-22.1,1,99.93260175872088
18.2-67.4(A.I),1,99.93271152784348
18.2-456(A) (1),1,99.9328212969661
18.2-371(II),1,99.9329310660887
19.2-340,1,99.9330408352113
74-191,1,99.9331506043339
3.2-6503.01,1,99.9332603734565
10-45(A-6),1,99.93337014257911
19.2-271.1,1,99.93347991170172
13.31,1,99.93358968082433
27-15.1,1,99.93369944994693
18.2-371.2(B),1,99.93380921906953
86-291,1,99.93391898819213
27-68,1,99.93402875731474
218.2-57,1,99.93413852643735
27-72,1,99.93424829555995
46.2-885,1,99.93435806468256
18.2-473.1,1,99.93446783380516
18.2-419,1,99.93457760292776
46.2-930,1,99.93468737205036
92-146.2-665,1,99.93479714117296
92-146.2-606,1,99.93490691029558
92-146.2-1043,1,99.93501667941818
92-146.2-1003,1,99.93512644854079
92-146.2-715,1,99.93523621766339
92-146.2-646,1,99.93534598678599
F.46.2-876,1,99.93545575590859
3-40,1,99.93556552503121
"18.2-67.4 (A,I)",1,99.93567529415381
18.2-371.1 (B),1,99.93578506327641
43.9,1,99.93589483239901
18.2-67.1(A)(2),1,99.93600460152162
18.2-37(A),1,99.93611437064422
28.27,1,99.93622413976682
18.2-374.1(,1,99.93633390888944
18.2-361(B),1,99.93644367801204
6-78,1,99.93655344713464
"18.2-67.3(A,4A)",1,99.93666321625724
130.02,1,99.93677298537985
18.2-45(6),1,99.93688275450245
"18.2-61 (A,1)",1,99.93699252362507
46.2-301 9B),1,99.93710229274767
20-66,1,99.93721206187027
20.66,1,99.93732183099287
4VAC20-380-60,1,99.93743160011547
10-82,1,99.93754136923808
33-.2-802,1,99.93765113836069
14-48,1,99.9377609074833
2026-06-11 00:00:00,1,99.9378706766059
18.2-370.3,1,99.9379804457285
10-79,1,99.9380902148511
90.13,1,99.9381999839737
440.04,1,99.9383097530963
46.2-2059,1,99.93841952221892
53.1-203(9),1,99.93852929134152
54.1-2409.1(I),1,99.93863906046413
46.2-337,1,99.93874882958673
218-4,1,99.93885859870933
219.2-306,1,99.93896836783193
18.20248C,1,99.93907813695455
18.2-265.5,1,99.93918790607715
A.18.2-47,1,99.93929767519975
18.2-266.,1,99.93940744432236
46.2-456,1,99.93951721344496
46.2-803,1,99.93962698256756
10-3-0825,1,99.93973675169018
4.1-1120,1,99.93984652081278
2002-11-13 00:00:00,1,99.93995628993538
18.2-248 (A),1,99.94006605905798
46.2-925,1,99.94017582818059
25-218 (10),1,99.94028559730319
3-55,1,99.94039536642579
28-27(18.2-137),1,99.9405051355484
4VAC5-30-300,1,99.94061490467101
18.2-178/95,1,99.94072467379361
6-25(A),1,99.94083444291621
7.3.2-B,1,99.94094421203881
46.2-658,1,99.94105398116142
46.7-1092,1,99.94116375028403
46.2-613 (2),1,99.94127351940664
26-8,1,99.94138328852924
19.2-270.1:1,1,99.94149305765184
46.2-1022,1,99.94160282677444
33-98,1,99.94171259589704
25-281,1,99.94182236501966
302.7,1,99.94193213414226
304.3,1,99.94204190326487
302.3,1,99.94215167238747
304.7,1,99.94226144151007
301.3,1,99.94237121063267
304.1,1,99.94248097975527
304.5,1,99.94259074887789
304.12,1,99.94270051800049
15.2-980,1,99.9428102871231
18.2-283,1,99.9429200562457
18.2-514(C),1,99.9430298253683
20-4,1,99.9431395944909
18-47,1,99.94324936361352
A.40.1-103,1,99.94335913273612
4-61(3.2-6524),1,99.94346890185872
4-96 (3.2-6521),1,99.94357867098132
18.2-308.02,1,99.94368844010393
4.9 (F),1,99.94379820922653
22-576,1,99.94390797834915
F.46.2-881,1,99.94401774747175
44-136,1,99.94412751659435
13-343,1,99.94423728571695
50-73(18.2-280),1,99.94434705483955
16.5,1,99.94445682396216
18.2-61/18.2-26,1,99.94456659308476
46.2-1025,1,99.94467636220737
49CFR396.9,1,99.94478613132998
19-334.1,1,99.94489590045258
18.2-374.1(B),1,99.94500566957518
99,1,99.94511543869778
58.1-2273(1),1,99.94522520782039
8.01-274.1,1,99.945334976943
"2007-5, 5.1",1,99.9454447460656
4VAC15-360-10,1,99.9455545151882
46.2-804(1),1,99.94566428431081
4-35 (YORK CO.),1,99.94577405343341
18.2-95 (II),1,99.94588382255601
18.2-374.3 (D),1,99.94599359167863
18.2-51 (A),1,99.94610336080123
18.2-282 (A),1,99.94621312992383
"18.2-60 (A,1)",1,99.94632289904644
18.2-61(A)(I),1,99.94643266816904
18.2-374.1:1A,1,99.94654243729164
972760T,1,99.94665220641424
"18.2-67.3-(A,1)",1,99.94676197553686
19.2-187.2,1,99.94687174465946
18-2-456,1,99.94698151378206
46.2-347,1,99.94709128290467
13-1-37(A)(11),1,99.94720105202727
2-3-5,1,99.94731082114987
13-1-37(C-1),1,99.94742059027249
4VAC15-270-10,1,99.94753035939509
19.2305,1,99.94764012851769
30-1,1,99.94774989764029
9.2-12,1,99.9478596667629
2-6,1,99.9479694358855
5.3(3),1,99.94807920500811
18.2-175,1,99.94818897413072
I.18.2-266,1,99.94829874325332
19-.2-305,1,99.94840851237592
24-91,1,99.94851828149852
4-55,1,99.94862805062112
18.2-248.1(A)2,1,99.94873781974373
24-76,1,99.94884758886634
110.5,1,99.94895735798895
108.1,1,99.94906712711155
109.5,1,99.94917689623415
16-7-32,1,99.94928666535675
18.2-472.1 (B),1,99.94939643447935
46.2-334.01B,1,99.94950620360197
8.2,1,99.94961597272457
2017-03,1,99.94972574184717
16-183(B),1,99.94983551096978
18.2-465.2,1,99.94994528009238
18.2-327,1,99.95005504921498
2021-04-07-4,1,99.95016481833758
TC 26,1,99.9502745874602
2021-04 VII 7-4,1,99.9503843565828
2021-04-10-1,1,99.9504941257054
18.2-57(B),1,99.950603894828
18.2-193 (1)(C),1,99.95071366395061
11-32,1,99.95082343307321
18.2-61(II),1,99.95093320219583
46.2-391D(I),1,99.95104297131843
18.2-61A (III),1,99.95115274044103
50-35,1,99.95126250956363
"18.2-248.1(A,3)",1,99.95137227868624
54.1-3452,1,99.95148204780884
18.1-309,1,99.95159181693145
18.2-60(A)(3),1,99.95170158605406
C.46.2-341.24,1,99.95181135517666
18.2-67.3.A.1,1,99.95192112429926
4-11,1,99.95203089342186
16.1-278.14,1,99.95214066254447
46.2-391D(1),1,99.95225043166707
18.2-263.3,1,99.95236020078968
5-8,1,99.95246996991229
C46.2-894,1,99.95257973903489
19.2-127,1,99.95268950815749
46.2-391D(2),1,99.95279927728009
18.2-374.2,1,99.9529090464027
9-102,1,99.95301881552531
18.2-60(A)(3)II,1,99.95312858464791
18.2=51.1,1,99.95323835377052
18.2-374.3 (C),1,99.95334812289312
46.2-888(C ),1,99.95345789201572
19/2-472.1(B),1,99.95356766113832
18.2-31(4),1,99.95367743026094
3.2-6510(A),1,99.95378719938354
19.2-305.1(F)(2,1,99.95389696850614
6-2.1,1,99.95400673762875
27-7,1,99.95411650675135
26-3.1,1,99.95422627587395
54-31(A),1,99.95433604499655
74-55,1,99.95444581411917
26-51,1,99.95455558324177
5-39,1,99.95466535236437
99VCC999.120,1,99.95477512148697
46.2-1529,1,99.95488489060958
A.46.2-348,1,99.95499465973218
18.2-250 (A),1,99.9551044288548
171-43,1,99.9552141979774
29-18,1,99.9553239671
46.2-914,1,99.9554337362226
29-16.1,1,99.9555435053452
27-73 (D),1,99.9556532744678
B. 46.2-863,1,99.95576304359042
19-3,1,99.95587281271303
25-257,1,99.95598258183563
10-43(A),1,99.95609235095823
28.2-523,1,99.95620212008083
6-58 (3.2-6570),1,99.95631188920343
28-30(18.2-119),1,99.95642165832604
29-46A,1,99.95653142744865
18.2-461(III),1,99.95664119657125
46.2-873(P),1,99.95675096569386
28-30 (18.2-119,1,99.95686073481646
24.1-335,1,99.95697050393906
58.1-4138,1,99.95708027306166
18.2-514(A),1,99.95719004218428
18.2-379,1,99.95729981130688
18.2-160.1(A),1,99.95740958042948
19.2-152 4:1,1,99.95751934955209
18.2-209,1,99.95762911867469
A.18.2-96,1,99.95773888779729
18.2-248.7,1,99.95784865691991
46.2-391D(2) II,1,99.95795842604251
19.2-303,1,99.95806819516511
195-7,1,99.95817796428771
46.2-1119,1,99.95828773341032
18.2-3741:1,1,99.95839750253292
46.2-391D(2((I),1,99.95850727165552
D46.2-894,1,99.95861704077814
11.1A-26,1,99.95872680990074
18.2-308.2(A0,1,99.95883657902334
2026-05-19 00:00:00,1,99.95894634814594
18.2.61,1,99.95905611726855
418.2-456(6),1,99.95916588639115
46.2-203,1,99.95927565551376
18.2-248(J),1,99.95938542463637
B.46.2-1156,1,99.95949519375897
46.2-1086,1,99.95960496288157
15.2-915.2,1,99.95971473200417
119.2-306,1,99.95982450112677
18.2-388  54-33,1,99.95993427024939
18.2-53`,1,99.960044039372
18.2-203(4),1,99.9601538084946
18.2-248(E1),1,99.9602635776172
21-146.2-613(1),1,99.9603733467398
019.2-306,1,99.9604831158624
21-1/46.2-704,1,99.960592884985
18.2-26/18.2-59,1,99.96070265410762
23-41(18.2-146),1,99.96081242323022
21-1/18.2-119,1,99.96092219235283
18.2-8,1,99.96103196147543
18-23,1,99.96114173059803
21-1/46.2-868,1,99.96125149972063
5-77 (3.2-6570),1,99.96136126884325
5-79 (3.2-6503),1,99.96147103796585
18.2-26/18.2-90,1,99.96158080708845
21-1/46.2-307,1,99.96169057621105
22-11(18.2-387),1,99.96180034533366
21-1/46.2-1110,1,99.96191011445626
21-1/46.2-1105,1,99.96201988357888
24-39,1,99.96212965270148
16.2-253.2(C),1,99.96223942182408
18.2-67.4(I),1,99.96234919094668
19-38B,1,99.96245896006928
3300,1,99.96256872919189
46.2.833,1,99.96267849831449
ZONING SEC. 3-2,1,99.9627882674371
3.2-6574,1,99.96289803655971
2017-03-01 00:00:00,1,99.96300780568231
23-51(D),1,99.96311757480491
19.2-297.1,1,99.96322734392751
66-25,1,99.96333711305012
49CFR393.9A,1,99.96344688217273
49CFR393.209,1,99.96355665129533
49CFR390.21,1,99.96366642041794
4VAC-15-430-30,1,99.96377618954054
4VAC-15-430-160,1,99.96388595866314
B.46.2-1052,1,99.96399572778574
18.2-371.1:1(A),1,99.96410549690835
13-401C.3,1,99.96421526603096
